k,l,u,v,rho,cluster,frame
127,81,2941.46,1639.16,-3.19369,24,7
127,82,2951.54,1657.89,-2.70128,24,7
125,83,2901.89,1673.73,-3.46168,24,7
122,96,2848.87,1947.32,-3.2807,33,7
123,96,2869.97,1948.36,-3.5487,33,7
123,97,2858.48,1965.55,-2.78829,33,7
123,98,2869.98,1984.15,-3.5487,33,7
123,99,2858.63,2001.69,-2.78829,33,7
122,100,2848.9,2020.4,-3.2807,33,7
123,100,2869.35,2018.84,-3.5487,33,7
123,101,2857.75,2036.28,-2.78829,33,7
124,99,2879.48,2001.64,-3.2807,33,7
125,99,2900.88,2001.92,-3.5487,33,7
124,98,2889.33,1983.64,-2.78829,33,7
125,98,2910.37,1983.8,-3.2807,33,7
126,97,2920.44,1965.02,-2.78829,33,7
126,98,2930.38,1984.12,-3.5487,33,7
126,99,2920.28,2001.59,-2.78829,33,7
126,100,2931.25,2020.22,-3.5487,33,7
125,100,2910.47,2019.53,-3.2807,33,7
124,100,2889.19,2019.87,-2.78829,33,7
125,97,2900.26,1965.91,-3.5487,33,7
124,96,2889.29,1947.59,-2.78829,33,7
125,96,2910.3,1947.85,-3.2807,33,7
124,97,2879.46,1965.63,-3.2807,33,7
122,98,2849.26,1983.9,-3.2807,33,7
122,116,2847.85,2346.55,-3.22009,42,7
123,116,2868.56,2347.3,-3.48808,42,7
123,115,2857.45,2328.25,-2.72768,42,7
123,114,2868.5,2310.46,-3.48808,42,7
123,113,2857.24,2292.62,-2.72768,42,7
124,113,2878.16,2292.99,-3.22009,42,7
125,113,2900.23,2293.68,-3.48808,42,7
124,114,2888.42,2310.28,-2.72768,42,7
125,115,2899.93,2328.56,-3.48808,42,7
124,115,2878.39,2328.39,-3.22009,42,7
124,116,2888.37,2346.31,-2.72768,42,7
125,116,2909.21,2346.51,-3.22009,42,7
126,115,2919.26,2328.3,-2.72768,42,7
126,116,2929.05,2348.01,-3.48808,42,7
126,117,2919.05,2363.63,-2.72768,42,7
126,118,2930.76,2381.94,-3.48808,42,7
125,118,2910.04,2380.93,-3.22009,42,7
124,118,2888.61,2381.11,-2.72768,42,7
125,117,2899.9,2362.99,-3.48808,42,7
124,117,2878.27,2363.24,-3.22009,42,7
123,117,2857.34,2363.44,-2.72768,42,7
122,118,2847.53,2381.33,-3.22009,42,7
126,114,2929.55,2310.47,-3.48808,42,7
126,113,2919.68,2292.13,-2.72768,42,7
125,114,2909.28,2310.55,-3.22009,42,7
123,60,2871.05,1223.1,-3.4896,15,7
124,61,2881.6,1241.18,-3.2216,15,7
125,61,2902.96,1241.75,-3.4896,15,7
124,60,2891.13,1223.35,-2.72919,15,7
124,62,2891.26,1258.85,-2.72919,15,7
125,63,2902.42,1277.71,-3.4896,15,7
125,62,2912.3,1259.03,-3.2216,15,7
126,62,2933.62,1259.32,-3.4896,15,7
126,61,2922.22,1240.9,-2.72919,15,7
127,61,2943.22,1241.11,-3.2216,15,7
127,60,2953.87,1222.5,-2.72919,15,7
126,63,2922.28,1276.97,-2.72919,15,7
127,63,2942.94,1277.1,-3.2216,15,7
127,64,2952.97,1294.17,-2.72919,15,7
127,65,2943.29,1311.93,-3.2216,15,7
126,65,2922.17,1311.99,-2.72919,15,7
126,64,2933.61,1293.73,-3.4896,15,7
125,64,2912.34,1293.87,-3.2216,15,7
124,64,2891.35,1293.96,-2.72919,15,7
124,65,2881.18,1311.53,-3.2216,15,7
125,65,2902.63,1310.81,-3.4896,15,7
123,65,2860.29,1312.51,-2.72919,15,7
123,64,2872.97,1295.37,-3.4896,15,7
124,63,2881.61,1277.12,-3.2216,15,7
123,62,2872.54,1259.49,-3.4896,15,7
123,61,2860.39,1240.4,-2.72919,15,7
124,43,2882.24,878.349,-3.3069,6,7
124,44,2892.22,896.189,-2.81449,6,7
125,45,2903.37,914.599,-3.5749,6,7
124,46,2892.19,932.361,-2.81449,6,7
125,46,2913.05,932.277,-3.3069,6,7
126,46,2934.36,932.444,-3.5749,6,7
126,45,2923.14,914.168,-2.81449,6,7
126,44,2934.47,896.595,-3.5749,6,7
126,43,2923.19,878.241,-2.81449,6,7
127,43,2944.4,878.521,-3.3069,6,7
128,43,2965.24,877.947,-3.5749,6,7
127,44,2954,896.106,-2.81449,6,7
127,45,2943.94,914.277,-3.3069,6,7
127,46,2953.78,932.217,-2.81449,6,7
128,47,2963.9,951.305,-3.5749,6,7
127,47,2943.82,950.084,-3.3069,6,7
127,48,2954.17,968.779,-2.81449,6,7
126,48,2935.41,967.022,-3.5749,6,7
125,48,2913.28,967.49,-3.3069,6,7
124,48,2891.92,968.059,-2.81449,6,7
126,47,2923.08,950.196,-2.81449,6,7
128,45,2963.66,913.988,-3.5749,6,7
125,44,2913.15,896.301,-3.3069,6,7
124,45,2882.65,914.184,-3.3069,6,7
137,82,3200.43,1658.74,-3.18433,25,7
138,82,3221.16,1658.24,-3.45233,25,7
138,83,3210.25,1676.66,-2.69192,25,7
139,83,3230.12,1675.36,-3.18433,25,7
140,83,3251.32,1674.92,-3.45233,25,7
139,84,3240.5,1692.83,-2.69192,25,7
141,83,3272.13,1675.72,-2.69192,25,7
140,82,3261.13,1657.75,-3.18433,25,7
141,81,3272.05,1639.86,-2.69192,25,7
140,80,3261.11,1621.97,-3.18433,25,7
140,81,3251.52,1640.09,-3.45233,25,7
139,80,3240.92,1621.75,-2.69192,25,7
139,81,3230.37,1639.94,-3.18433,25,7
139,82,3241,1657.82,-2.69192,25,7
138,80,3221.09,1621.96,-3.45233,25,7
138,79,3209.9,1604.58,-2.69192,25,7
139,79,3230.22,1605.16,-3.18433,25,7
140,79,3251.41,1605.79,-3.45233,25,7
139,78,3240.85,1587.35,-2.69192,25,7
138,78,3219.35,1587.45,-3.45233,25,7
140,78,3261.61,1588.07,-3.18433,25,7
141,80,3281.55,1622.06,-3.45233,25,7
142,81,3291.41,1639.82,-3.18433,25,7
142,82,3302.6,1658.06,-2.69192,25,7
142,83,3291.88,1676.07,-3.18433,25,7
141,82,3281.78,1657.94,-3.45233,25,7
135,91,3138.69,1845.08,-1.74637,26,6
135,92,3147.81,1861.57,-2.50678,26,6
136,92,3166.9,1861.58,-1.74637,26,6
136,91,3156.79,1845.19,-2.23878,26,6
137,91,3175.47,1845.22,-2.50678,26,6
136,90,3167.1,1830.31,-1.74637,26,6
136,93,3156.84,1877.72,-2.23878,26,6
135,93,3138.54,1878.17,-1.74637,26,6
137,93,3174.03,1877.97,-2.50678,26,6
134,122,3129.37,2470.6,-2.36234,44,6
135,123,3138.5,2487.43,-1.86993,44,6
134,124,3128.68,2504.01,-2.36234,44,6
135,122,3147.57,2471.24,-2.63033,44,6
136,122,3166.48,2470.78,-1.86993,44,6
136,123,3156.54,2487.37,-2.36234,44,6
136,124,3166.64,2503.75,-1.86993,44,6
137,123,3174.86,2487.65,-2.63033,44,6
134,106,3128.8,2149.5,-2.29458,35,6
135,107,3138.65,2166.07,-1.80218,35,6
134,108,3129.56,2183.01,-2.29458,35,6
135,109,3138.33,2199.39,-1.80218,35,6
135,108,3147.82,2182.46,-2.56258,35,6
136,108,3166.48,2182.5,-1.80218,35,6
136,107,3156.66,2166.32,-2.29458,35,6
136,106,3166.76,2149.88,-1.80218,35,6
135,106,3147.67,2150.63,-2.56258,35,6
137,107,3175.12,2166.43,-2.56258,35,6
136,109,3156.71,2198.32,-2.29458,35,6
134,76,3130.39,1540.01,-2.23869,17,6
135,75,3139.22,1523.56,-1.74628,17,6
135,76,3148.59,1540.22,-2.50668,17,6
136,76,3167.48,1540.11,-1.74628,17,6
136,77,3157.32,1556.4,-2.23869,17,6
136,78,3167.53,1572.74,-1.74628,17,6
137,77,3176.15,1556.49,-2.50668,17,6
137,76,3184.83,1540.1,-2.23869,17,6
137,75,3176.27,1524.18,-2.50668,17,6
136,75,3157.36,1523.84,-2.23869,17,6
134,62,3128.22,1252.11,-2.36306,8,6
135,61,3138.32,1235.23,-1.87065,8,6
135,60,3147.41,1218.91,-2.63106,8,6
136,60,3166.32,1218.66,-1.87065,8,6
137,59,3176.98,1202.12,-2.63106,8,6
136,59,3156.78,1202.69,-2.36306,8,6
136,61,3156.33,1235.2,-2.36306,8,6
136,62,3166.45,1251.47,-1.87065,8,6
135,62,3146.95,1250.85,-2.63106,8,6
137,61,3174.93,1234.9,-2.63106,8,6
125,122,2915.65,2475.17,-2.52647,43,6
126,123,2925.54,2491.01,-2.03406,43,6
126,124,2936.07,2507.98,-2.79447,43,6
126,125,2925.6,2524.7,-2.03406,43,6
127,125,2945.16,2524.37,-2.52647,43,6
128,125,2964.18,2524.85,-2.79447,43,6
127,124,2954.49,2507.85,-2.03406,43,6
128,123,2963.61,2491.01,-2.79447,43,6
127,123,2945.17,2491.15,-2.52647,43,6
125,124,2916.61,2507.81,-2.52647,43,6
125,125,2908.17,2525.24,-2.79447,43,6
125,126,2916.24,2541.2,-2.52647,43,6
125,123,2908.28,2490.62,-2.79447,43,6
125,107,2908.22,2168.32,-2.87313,34,6
125,108,2916.6,2185.53,-2.60513,34,6
126,108,2936.06,2185.65,-2.87313,34,6
126,107,2925.62,2168.7,-2.11272,34,6
127,107,2945.08,2168.74,-2.60513,34,6
127,106,2955.26,2151.93,-2.11272,34,6
128,107,2963.85,2168.45,-2.87313,34,6
127,108,2954.46,2185.53,-2.11272,34,6
128,109,2963.83,2202.91,-2.87313,34,6
127,109,2945.16,2202.11,-2.60513,34,6
127,110,2955.03,2219.19,-2.11272,34,6
126,109,2925.54,2202.39,-2.11272,34,6
125,110,2916,2218.84,-2.60513,34,6
125,91,2907.72,1845.79,-2.83544,25,6
125,92,2916.65,1863.09,-2.56744,25,6
126,92,2936.05,1863.26,-2.83544,25,6
126,91,2925.61,1846.4,-2.07503,25,6
127,91,2945.38,1846.54,-2.56744,25,6
128,91,2964.4,1846.66,-2.83544,25,6
127,92,2954.54,1863.17,-2.07503,25,6
128,93,2963.87,1881,-2.83544,25,6
127,93,2945.18,1879.92,-2.56744,25,6
127,94,2954.84,1896.94,-2.07503,25,6
126,93,2925.63,1879.98,-2.07503,25,6
125,94,2916.43,1896.54,-2.56744,25,6
125,93,2908.44,1880.47,-2.83544,25,6
125,75,2907.47,1523.81,-2.82003,16,6
125,76,2916.11,1540.38,-2.55203,16,6
126,76,2935.68,1540.62,-2.82003,16,6
126,75,2925.23,1523.57,-2.05962,16,6
127,75,2944.82,1523.78,-2.55203,16,6
128,75,2963.95,1523.12,-2.82003,16,6
127,76,2954.05,1540.35,-2.05962,16,6
127,77,2944.72,1557.1,-2.55203,16,6
127,78,2954.23,1574.19,-2.05962,16,6
126,78,2935.86,1572.86,-2.82003,16,6
125,78,2915.87,1573.56,-2.55203,16,6
126,77,2925.18,1557.29,-2.05962,16,6
81,92,1893.42,1867.01,-3.39746,21,6
82,93,1903.6,1885.34,-3.12946,21,6
83,93,1924.83,1886.15,-3.39746,21,6
82,92,1912.9,1867.62,-2.63705,21,6
83,92,1933.74,1867.97,-3.12946,21,6
84,92,1954.85,1868.52,-3.39746,21,6
84,91,1943.7,1850.56,-2.63705,21,6
85,92,1975.24,1867.39,-2.63705,21,6
85,93,1964.32,1885.49,-3.12946,21,6
85,94,1975.16,1903.19,-2.63705,21,6
86,95,1983.58,1922.49,-3.39746,21,6
85,95,1964.1,1921.1,-3.12946,21,6
84,95,1943.68,1921.16,-2.63705,21,6
84,94,1954.86,1903.83,-3.39746,21,6
84,93,1943.66,1885.25,-2.63705,21,6
83,94,1933.82,1903.28,-3.12946,21,6
82,94,1913.06,1903.19,-2.63705,21,6
83,95,1924.23,1921.57,-3.39746,21,6
82,95,1903.7,1921.13,-3.12946,21,6
81,94,1895.09,1903.61,-3.39746,21,6
82,96,1912.94,1937.72,-2.63705,21,6
83,96,1933.81,1937.32,-3.12946,21,6
84,96,1955.49,1936.65,-3.39746,21,6
85,96,1975.23,1937.82,-2.63705,21,6
70,127,1624.81,2574,-3.22949,38,6
70,128,1634.83,2592.49,-2.73708,38,6
71,129,1646.16,2610.92,-3.49748,38,6
70,130,1634.85,2628.76,-2.73708,38,6
71,130,1655.71,2628.7,-3.22949,38,6
72,130,1677.07,2628.84,-3.49748,38,6
72,129,1665.62,2610.48,-2.73708,38,6
73,129,1686.58,2610.62,-3.22949,38,6
73,128,1696.51,2592.44,-2.73708,38,6
74,129,1706.75,2610.97,-3.49748,38,6
74,128,1716.57,2592.46,-3.22949,38,6
74,127,1707.84,2574.81,-3.49748,38,6
73,127,1686.67,2575.04,-3.22949,38,6
72,127,1665.64,2574.79,-2.73708,38,6
72,128,1676.94,2592.96,-3.49748,38,6
71,128,1655.76,2592.7,-3.22949,38,6
71,127,1645.46,2575.66,-3.49748,38,6
74,130,1716.26,2629.53,-3.22949,38,6
74,131,1706.69,2647.04,-3.49748,38,6
73,130,1696.44,2628.58,-2.73708,38,6
73,131,1686.55,2646.4,-3.22949,38,6
72,131,1665.53,2646.67,-2.73708,38,6
72,132,1677.37,2661.79,-3.49748,38,6
71,132,1655.47,2662.88,-3.22949,38,6
70,132,1634.4,2663.83,-2.73708,38,6
73,132,1697.23,2663.03,-2.73708,38,6
70,129,1625.7,2610.51,-3.22949,38,6
70,110,1634.67,2230.5,-2.72205,29,6
71,111,1646.34,2248.27,-3.48246,29,6
70,112,1634.83,2266.03,-2.72205,29,6
71,113,1646.32,2284.04,-3.48246,29,6
70,114,1634.61,2302.19,-2.72205,29,6
71,114,1655.68,2301.7,-3.21446,29,6
72,114,1677.09,2301.26,-3.48246,29,6
72,115,1665.44,2319.23,-2.72205,29,6
71,115,1645.74,2319.47,-3.48246,29,6
72,113,1665.63,2284.03,-2.72205,29,6
72,112,1677.13,2266.24,-3.48246,29,6
72,111,1665.6,2247.99,-2.72205,29,6
71,112,1655.77,2266.07,-3.21446,29,6
73,111,1685.96,2247.49,-3.21446,29,6
73,112,1696.54,2266.14,-2.72205,29,6
74,113,1706.84,2284.38,-3.48246,29,6
74,114,1717.36,2302.37,-3.21446,29,6
73,114,1696.6,2302.03,-2.72205,29,6
73,113,1686.65,2284,-3.21446,29,6
74,112,1716.46,2266.12,-3.21446,29,6
74,111,1706.68,2248.07,-3.48246,29,6
74,110,1717.38,2230.85,-3.21446,29,6
72,110,1677.04,2231.84,-3.48246,29,6
71,110,1655.74,2231.3,-3.21446,29,6
70,113,1625.73,2284.53,-3.21446,29,6
70,111,1625.65,2247.66,-3.21446,29,6
70,92,1634.46,1868.54,-2.7036,20,6
71,93,1646.9,1887.17,-3.46401,20,6
70,93,1625.56,1886.08,-3.19601,20,6
70,94,1634.85,1904.4,-2.7036,20,6
71,95,1646.37,1923.14,-3.46401,20,6
71,94,1655.83,1904.51,-3.19601,20,6
72,94,1677.05,1905.08,-3.46401,20,6
72,93,1665.75,1886.41,-2.7036,20,6
73,93,1686.63,1886.55,-3.19601,20,6
73,92,1697.1,1868.59,-2.7036,20,6
74,92,1718.06,1868.1,-3.19601,20,6
74,93,1707.27,1886.39,-3.46401,20,6
73,94,1696.67,1904.25,-2.7036,20,6
74,95,1707.03,1922.99,-3.46401,20,6
74,94,1716.7,1904.28,-3.19601,20,6
73,95,1686.68,1922.42,-3.19601,20,6
72,95,1665.72,1922.37,-2.7036,20,6
72,96,1677.19,1938.92,-3.46401,20,6
72,97,1665.62,1957.24,-2.7036,20,6
73,97,1687.11,1956.64,-3.19601,20,6
74,97,1708.14,1956.59,-3.46401,20,6
73,96,1696.6,1939.26,-2.7036,20,6
74,96,1716.81,1940.03,-3.19601,20,6
72,92,1677.81,1869.64,-3.46401,20,6
71,92,1655.88,1869.1,-3.19601,20,6
70,74,1633.71,1506.65,-2.81761,11,6
71,75,1646.4,1524.18,-3.57801,11,6
70,75,1625.49,1522.86,-3.31002,11,6
70,76,1635.26,1541.6,-2.81761,11,6
71,77,1647,1560.31,-3.57801,11,6
70,78,1635.41,1577.71,-2.81761,11,6
70,79,1625.83,1596.55,-3.31002,11,6
71,79,1644.03,1595.51,-3.57801,11,6
72,79,1666.09,1595.71,-2.81761,11,6
72,78,1677.75,1577.55,-3.57801,11,6
71,78,1656.25,1577.69,-3.31002,11,6
72,77,1666,1559.68,-2.81761,11,6
73,77,1687.1,1559.8,-3.31002,11,6
73,76,1697.09,1541.62,-2.81761,11,6
74,77,1707.82,1560.17,-3.57801,11,6
73,78,1697.05,1577.66,-2.81761,11,6
74,79,1708.22,1595.66,-3.57801,11,6
73,79,1687.22,1595.44,-3.31002,11,6
74,78,1717.24,1578.15,-3.31002,11,6
75,79,1727.52,1596.3,-2.81761,11,6
74,75,1706.85,1522.81,-3.57801,11,6
73,75,1687.05,1523.9,-3.31002,11,6
72,75,1666.02,1523.56,-2.81761,11,6
72,76,1677.64,1542.26,-3.57801,11,6
71,76,1656.31,1541.68,-3.31002,11,6
70,58,1635.13,1179.65,-2.71812,2,6
71,58,1656.29,1179.89,-3.21053,2,6
72,58,1677.8,1180.24,-3.47853,2,6
72,57,1666.2,1161.88,-2.71812,2,6
73,57,1687.24,1162.28,-3.21053,2,6
74,57,1710.35,1162.56,-3.47853,2,6
73,58,1697.19,1179.75,-2.71812,2,6
74,58,1717.59,1179.56,-3.21053,2,6
74,59,1707.56,1196.84,-3.47853,2,6
73,60,1697.08,1214.79,-2.71812,2,6
74,61,1707.84,1232.78,-3.47853,2,6
74,62,1718.15,1251.09,-3.21053,2,6
73,62,1697.25,1250.65,-2.71812,2,6
73,61,1687.21,1232.65,-3.21053,2,6
72,61,1666.01,1232.81,-2.71812,2,6
72,60,1677.82,1214.83,-3.47853,2,6
71,60,1656.26,1214.86,-3.21053,2,6
70,60,1635.43,1214.92,-2.71812,2,6
71,59,1646.97,1196.91,-3.47853,2,6
72,59,1666.13,1196.77,-2.71812,2,6
73,59,1687.13,1196.87,-3.21053,2,6
71,62,1655.97,1250.35,-3.21053,2,6
70,62,1635.1,1250.92,-2.71812,2,6
75,61,1727.34,1233.5,-2.71812,2,6
74,60,1717.34,1214.85,-3.21053,2,6
71,57,1646.12,1162.32,-3.47853,2,6
58,74,1354.32,1506.54,-2.85936,10,6
59,75,1365.24,1524.27,-3.61976,10,6
60,75,1386.01,1523.56,-2.85936,10,6
61,75,1407.11,1523.86,-3.35176,10,6
60,76,1395.79,1542.03,-3.61976,10,6
61,76,1417.29,1541.77,-2.85936,10,6
61,77,1407.17,1560.05,-3.35176,10,6
60,78,1396,1578.43,-3.61976,10,6
61,78,1417.23,1578.06,-2.85936,10,6
62,79,1426.44,1596.94,-3.61976,10,6
63,79,1448,1597.02,-2.85936,10,6
62,78,1437.58,1578.63,-3.35176,10,6
62,77,1426.24,1560.3,-3.61976,10,6
62,76,1437.79,1541.77,-3.35176,10,6
62,75,1427.01,1523.27,-3.61976,10,6
63,75,1448.08,1523.03,-2.85936,10,6
61,74,1418.31,1507.15,-2.85936,10,6
61,79,1407.2,1596.19,-3.35176,10,6
60,79,1385.93,1596.38,-2.85936,10,6
59,78,1376.03,1578.18,-3.35176,10,6
58,78,1354.87,1578.17,-2.85936,10,6
59,77,1365.29,1560.54,-3.61976,10,6
59,76,1376.04,1541.83,-3.35176,10,6
58,76,1354.84,1541.71,-2.85936,10,6
58,77,1345.42,1560.35,-3.35176,10,6
58,75,1345.26,1523.22,-3.35176,10,6
60,77,1385.93,1559.91,-2.85936,10,6
61,80,1417.63,1613.08,-2.85936,10,6
57,130,1335.08,2631.27,-3.51854,37,6
58,131,1345.39,2649.8,-3.25054,37,6
57,132,1335.21,2668.17,-3.51854,37,6
58,132,1354.84,2666.81,-2.75813,37,6
59,132,1374.98,2667.87,-3.25054,37,6
60,131,1385.86,2649.56,-2.75813,37,6
61,131,1407.14,2649.76,-3.25054,37,6
61,130,1417.14,2631.37,-2.75813,37,6
62,131,1426.23,2650.58,-3.51854,37,6
62,130,1437.32,2631.46,-3.25054,37,6
62,129,1426.21,2613.22,-3.51854,37,6
62,128,1438.4,2594.84,-3.25054,37,6
61,129,1407.08,2613.46,-3.25054,37,6
60,130,1395.95,2632.23,-3.51854,37,6
60,129,1385.88,2613.33,-2.75813,37,6
59,130,1375.97,2631.55,-3.25054,37,6
59,131,1365.22,2650.32,-3.51854,37,6
58,130,1354.73,2631.36,-2.75813,37,6
58,129,1345.21,2613.1,-3.25054,37,6
58,128,1354.6,2595.37,-2.75813,37,6
59,129,1365.22,2614.19,-3.51854,37,6
59,128,1376.05,2595.79,-3.25054,37,6
60,128,1396.39,2596.4,-3.51854,37,6
62,132,1437.4,2666.9,-3.25054,37,6
62,133,1427.32,2684.61,-3.51854,37,6
61,132,1417.06,2666.83,-2.75813,37,6
60,132,1395.96,2666.48,-3.51854,37,6
61,133,1407.17,2684.49,-3.25054,37,6
60,133,1385.91,2684.92,-2.75813,37,6
59,133,1364.51,2684.17,-3.51854,37,6
58,134,1354.29,2703.35,-2.75813,37,6
59,134,1375.44,2702.14,-3.25054,37,6
57,112,1335.09,2267.56,-3.59426,28,6
58,111,1345.06,2249.51,-3.32626,28,6
58,112,1354.63,2267.96,-2.83386,28,6
59,112,1375.65,2268.13,-3.32626,28,6
59,113,1364.77,2286.32,-3.59426,28,6
59,114,1375.62,2304.43,-3.32626,28,6
58,114,1354.58,2304.51,-2.83386,28,6
60,113,1385.69,2286.18,-2.83386,28,6
61,113,1406.9,2286.25,-3.32626,28,6
60,114,1395.72,2304.43,-3.59426,28,6
61,114,1416.83,2304.27,-2.83386,28,6
62,115,1426.53,2322.74,-3.59426,28,6
62,114,1436.92,2305.31,-3.32626,28,6
62,113,1425.82,2286.79,-3.59426,28,6
62,112,1437.21,2267.98,-3.32626,28,6
62,111,1426.16,2249.55,-3.59426,28,6
61,112,1416.92,2267.92,-2.83386,28,6
60,112,1395.73,2268.49,-3.59426,28,6
61,111,1406.89,2250.03,-3.32626,28,6
60,111,1385.75,2249.84,-2.83386,28,6
59,111,1365.02,2250.54,-3.59426,28,6
58,110,1354.14,2233.02,-2.83386,28,6
59,110,1375.68,2233.71,-3.32626,28,6
60,110,1396.68,2234.38,-3.59426,28,6
61,110,1417.71,2232.95,-2.83386,28,6
61,116,1417.5,2340.43,-2.83386,28,6
61,115,1406.98,2322.2,-3.32626,28,6
60,115,1385.69,2322.64,-2.83386,28,6
59,116,1375.52,2340.07,-3.32626,28,6
58,116,1354.18,2340.87,-2.83386,28,6
57,96,1335.34,1941.9,-3.5632,19,6
58,95,1345.5,1923.78,-3.29521,19,6
58,94,1354.8,1905.37,-2.8028,19,6
59,94,1376.11,1905.68,-3.29521,19,6
59,95,1365.25,1923.56,-3.5632,19,6
60,95,1385.91,1923.57,-2.8028,19,6
61,95,1407.31,1923.7,-3.29521,19,6
61,94,1417.38,1904.01,-2.8028,19,6
62,95,1426.38,1923.63,-3.5632,19,6
62,94,1437.74,1905.59,-3.29521,19,6
63,93,1448.19,1886.87,-2.8028,19,6
62,92,1438.88,1869.31,-3.29521,19,6
61,92,1417.55,1869.45,-2.8028,19,6
61,93,1407.21,1887.63,-3.29521,19,6
60,94,1396.02,1905.81,-3.5632,19,6
60,93,1385.93,1887.32,-2.8028,19,6
59,93,1365.08,1888.25,-3.5632,19,6
58,92,1353.79,1869.33,-2.8028,19,6
58,93,1344.94,1887.1,-3.29521,19,6
63,95,1447.27,1923.53,-2.8028,19,6
62,96,1437.72,1941.21,-3.29521,19,6
63,97,1448.16,1959.45,-2.8028,19,6
62,97,1426.96,1959.26,-3.5632,19,6
61,96,1417.11,1940.87,-2.8028,19,6
60,96,1396.13,1940.76,-3.5632,19,6
61,97,1407.29,1958.75,-3.29521,19,6
60,97,1385.98,1959.04,-2.8028,19,6
59,97,1365.09,1958.42,-3.5632,19,6
58,98,1354.48,1977.28,-2.8028,19,6
59,98,1375.58,1976.28,-3.29521,19,6
58,97,1345.4,1959.77,-3.29521,19,6
58,96,1354.97,1940.85,-2.8028,19,6
59,96,1376.04,1940.77,-3.29521,19,6
61,98,1417.25,1976.91,-2.8028,19,6
44,76,1031.39,1541.61,-3.41591,9,6
45,76,1052.71,1542.49,-3.6839,9,6
45,75,1041.42,1523.13,-2.9235,9,6
46,75,1062.15,1524.03,-3.41591,9,6
47,75,1083.22,1524.41,-3.6839,9,6
48,75,1104.59,1523.59,-2.9235,9,6
47,76,1093.37,1542.06,-3.41591,9,6
48,77,1104.63,1560.27,-2.9235,9,6
47,78,1093.41,1578.79,-3.41591,9,6
48,79,1104.4,1597.15,-2.9235,9,6
47,79,1083.24,1596.58,-3.6839,9,6
46,79,1062.13,1596.76,-3.41591,9,6
46,78,1073.04,1578.59,-2.9235,9,6
46,77,1062.17,1560.34,-3.41591,9,6
46,76,1073.06,1541.88,-2.9235,9,6
47,77,1083.07,1560.28,-3.6839,9,6
45,78,1052.73,1579.37,-3.6839,9,6
45,77,1041.93,1560.16,-2.9235,9,6
44,78,1031.55,1579.17,-3.41591,9,6
45,79,1042.06,1597.36,-2.9235,9,6
44,80,1030.55,1614.77,-3.41591,9,6
45,80,1051.42,1613.48,-3.6839,9,6
46,80,1072.96,1614.01,-2.9235,9,6
47,80,1093.57,1613.53,-3.41591,9,6
48,80,1115.7,1612.85,-3.6839,9,6
49,80,1136.13,1614.06,-2.9235,9,6
49,79,1124.47,1597.02,-3.41591,9,6
49,78,1135.9,1578.49,-2.9235,9,6
50,79,1145.01,1598.66,-3.6839,9,6
49,77,1124.62,1560.19,-3.41591,9,6
49,76,1135.95,1541.95,-2.9235,9,6
49,75,1124.93,1523.57,-3.41591,9,6
49,74,1136.89,1506.28,-2.9235,9,6
48,76,1114.55,1541.36,-3.6839,9,6
48,78,1114.66,1579.19,-3.6839,9,6
46,74,1072.71,1506.87,-2.9235,9,6
44,56,1029.75,1141.57,-3.38389,0,6
45,57,1041.13,1159.99,-2.89148,0,6
44,58,1030.64,1178.46,-3.38389,0,6
45,59,1041.31,1195.82,-2.89148,0,6
46,59,1061.56,1195.79,-3.38389,0,6
47,59,1083.03,1195.82,-3.65189,0,6
46,60,1072.43,1214.12,-2.89148,0,6
47,61,1083.03,1231.99,-3.65189,0,6
46,62,1072.34,1250.55,-2.89148,0,6
47,62,1093.14,1249.96,-3.38389,0,6
48,62,1114.95,1249.68,-3.65189,0,6
49,62,1135.97,1251.04,-2.89148,0,6
49,61,1123.94,1232.43,-3.38389,0,6
49,60,1135.23,1214.09,-2.89148,0,6
49,59,1123.92,1195.88,-3.38389,0,6
49,58,1135.45,1178.3,-2.89148,0,6
48,58,1113.7,1178.72,-3.65189,0,6
49,57,1124.3,1160.29,-3.38389,0,6
49,56,1136.15,1141.56,-2.89148,0,6
48,56,1115.84,1142.96,-3.65189,0,6
48,57,1104.09,1160.16,-2.89148,0,6
47,58,1092.8,1178.52,-3.38389,0,6
48,59,1104.04,1195.78,-2.89148,0,6
47,60,1092.95,1214.03,-3.38389,0,6
48,61,1104.12,1232.31,-2.89148,0,6
48,60,1114.03,1213.94,-3.65189,0,6
47,57,1082.6,1160.67,-3.65189,0,6
46,56,1072.62,1142.01,-2.89148,0,6
45,56,1050.94,1142.78,-3.65189,0,6
46,57,1061.53,1160.28,-3.38389,0,6
46,58,1072.51,1178.29,-2.89148,0,6
44,94,1031.31,1906.18,-3.38861,18,6
45,95,1041.9,1924.76,-2.89621,18,6
45,96,1052.89,1942.45,-3.65661,18,6
45,97,1042,1960.82,-2.89621,18,6
44,98,1030.97,1979.74,-3.38861,18,6
45,99,1041.53,1997.41,-2.89621,18,6
46,99,1061.72,1996.33,-3.38861,18,6
46,98,1073.01,1978.87,-2.89621,18,6
46,97,1062.2,1960.37,-3.38861,18,6
46,96,1073.06,1942.23,-2.89621,18,6
47,97,1083.16,1960.35,-3.65661,18,6
48,97,1104.65,1960.35,-2.89621,18,6
47,96,1093.41,1942.23,-3.38861,18,6
48,96,1114.57,1942.21,-3.65661,18,6
